PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,morales_combined,stringer_combined,wiley_combined,garcia_combined,adams_combined,donovan_combined,yang_combined,other_combined,impact_of_rcv_exp,race,age_weight,gender_weight,edu_weight,boro_weight,race_weight,weight,age,morales,stringer,wiley,garcia,adams,donovan,yang,other
662,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Education/Schools,Easy,Moderate,Graduate or professional degree,65+,Female,Manhattan,Plan to vote by absentee ballot,Not Ranked,Not Ranked,1,2,Not Ranked,4,Not Ranked,Not Ranked,No change,Black,4,1,3,3,3,0.922374229,2,,,1,2,,4,,
454,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Hard,Moderate,Graduate or professional degree,65+,Female,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,2,3,Not Ranked,No change,Hispanic,4,1,3,2,2,0.819842508,2,,,,,1,2,3,
170,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Crime,Not sure,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Bronx,Plan to vote in-person on June 22,Not Ranked,3,1,Not Ranked,2,Not Ranked,5,Not Ranked,Much more likely,Black,4,2,2,1,3,0.809717446,2,,3,1,,2,,5,
896,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Something else (please specify),Very easy,Moderate,Associates or other two-year degree,35-54,Female,Bronx,Not sure,Not Ranked,Not Ranked,2,Not Ranked,3,5,4,Not Ranked,Much more likely,Black,2,1,1,1,3,1.051467879,1,,,2,,3,5,4,
492,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Police reform,Easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,1,2,4,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,Black,2,1,2,2,3,0.87099785,1,1,2,4,5,,,,
885,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Plan to vote early in-person,Not Ranked,4,5,3,1,2,Not Ranked,Not Ranked,No change,White,3,1,1,4,1,1.336211333,2,,4,5,3,1,2,,
872,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Staten Island,Plan to vote early in-person,Not Ranked,1,3,2,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,White,4,2,2,5,1,0.496634371,2,,1,3,2,,,,
305,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,First to eleventh grade,18-34,Male,Brooklyn,Plan to vote in-person on June 22,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,Hispanic,1,2,1,2,2,1.340101096,1,5,,,,,,,
401,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Healthcare,Easy,Moderate,High school graduate,18-34,Male,Brooklyn,Plan to vote early in-person,2,Not Ranked,1,3,Not Ranked,4,Not Ranked,Not Ranked,Somewhat more likely,Black,1,2,1,2,3,1.543799385,1,2,,1,3,,4,,
74,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Crime,Hard,Very conservative,High school graduate,35-54,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,4,Not Ranked,3,5,Not Ranked,Not Ranked,Not Ranked,No change,Hispanic,2,1,1,3,2,1.037221354,1,,4,,3,5,,,
565,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,High school graduate,55-64,Female,Manhattan,NA,2,3,1,Not Ranked,Not Ranked,4,Not Ranked,5,No change,White,3,1,1,3,1,1.144136399,2,2,3,1,,,4,,5
151,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,COVID-19/coronavirus,Hard,Very liberal or progressive,Associates or other two-year degree,35-54,Male,Bronx,Plan to vote in-person on June 22,1,3,2,Not Ranked,5,4,Not Ranked,Not Ranked,Much more likely,Hispanic,2,2,1,1,2,0.872989131,1,1,3,2,,5,4,,
965,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Education/Schools,Very Hard,Moderate,High school graduate,35-54,Female,Bronx,Plan to vote in-person on June 22,Not Ranked,5,3,Not Ranked,1,Not Ranked,2,Not Ranked,Somewhat less likely,Hispanic,2,1,1,1,2,0.912730806,1,,5,3,,1,,2,
102,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,4,Not Ranked,5,1,2,3,Not Ranked,Much less likely,Black,2,2,1,2,3,1.170219824,1,,4,,5,1,2,3,
63,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Something else (please specify),Easy,Moderate,Associates or other two-year degree,55-64,Female,Queens,Not sure,Not Ranked,Not Ranked,3,2,1,Not Ranked,5,Not Ranked,No change,Hispanic,3,1,1,4,2,1.342553974,2,,,3,2,1,,5,
363,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Transportation,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Plan to vote early in-person,Not Ranked,3,Not Ranked,1,5,Not Ranked,4,Not Ranked,Somewhat more likely,White,2,2,2,2,1,0.719736132,1,,3,,1,5,,4,
544,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Very easy,Moderate,"Some college, but no degree",65+,Male,Manhattan,Plan to vote early in-person,Not Ranked,Not Ranked,3,5,1,Not Ranked,2,Not Ranked,Somewhat more likely,Black,4,2,1,3,3,1.292547397,2,,,3,5,1,,2,
644,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,18-34,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,2,Not Ranked,Somewhat more likely,Hispanic,1,1,3,3,2,0.933945798,1,,,,,1,,2,
531,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Healthcare,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote early in-person,Not Ranked,3,2,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,1,1,2,3,1,0.96951385,1,,3,2,1,,,,
496,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Hard,Not sure,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote in-person on June 22,3,Not Ranked,Not Ranked,2,1,4,5,Not Ranked,No change,Hispanic,2,1,1,2,2,1.062057481,1,3,,,2,1,4,5,
510,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,5,4,3,2,Not Ranked,Much more likely,White,2,1,2,2,1,0.752501167,1,,,,5,4,3,2,
881,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Homelessness,Very easy,Very liberal or progressive,Associates or other two-year degree,55-64,Female,Queens,Plan to vote in-person on June 22,1,3,Not Ranked,4,Not Ranked,2,Not Ranked,Not Ranked,Somewhat more likely,Hispanic,3,1,1,4,2,1.342553974,2,1,3,,4,,2,,
641,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Jobs,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote early in-person,Not Ranked,2,4,1,3,Not Ranked,Not Ranked,Not Ranked,No change,Hispanic,4,2,2,3,2,0.79874644,2,,2,4,1,3,,,
830,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Police reform,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Staten Island,Plan to vote in-person on June 22,5,4,1,2,Not Ranked,3,Not Ranked,Not Ranked,No change,White,1,2,2,5,1,0.57930141,1,5,4,1,2,,3,,
96,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Jobs,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,No change,White,3,2,2,2,1,0.797693884,2,,,,,,,,1
581,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Police reform,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,3,Not Ranked,No change,Black,1,1,2,3,3,1.122183613,1,,,2,,1,,3,
460,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,White,3,2,1,2,1,1.120522297,2,,,,,1,,,
360,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Somewhat conservative,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,4,Not Ranked,Much more likely,Black,2,1,3,2,3,0.835080099,1,,,2,,1,,4,
877,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,High school graduate,65+,Female,Bronx,NA,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,2,Not Ranked,Not Ranked,No change,Black,4,1,1,1,3,1.189190989,2,,,,,1,2,,
913,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Police reform,Hard,Moderate,"Some college, but no degree",55-64,Female,Bronx,Plan to vote in-person on June 22,5,Not Ranked,4,Not Ranked,1,3,Not Ranked,Not Ranked,No change,Black,3,1,1,1,3,1.16535694,2,5,,4,,1,3,,
739,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Education/Schools,Not sure,Somewhat conservative,High school graduate,65+,Female,Queens,Plan to vote early in-person,Not Ranked,5,2,4,1,3,Not Ranked,Not Ranked,No change,Black,4,1,1,4,3,1.578256906,2,,5,2,4,1,3,,
887,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Jobs,Easy,Somewhat liberal or progressive,Vocational or technical school,55-64,Male,Queens,Plan to vote early in-person,Not Ranked,1,Not Ranked,4,Not Ranked,2,3,Not Ranked,Much less likely,AAPI,3,2,1,4,4,1.86175671,2,,1,,4,,2,3,
647,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Something else (please specify),Not sure,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote by absentee ballot,Not Ranked,4,1,3,2,5,Not Ranked,Not Ranked,No change,White,4,1,2,3,1,0.831163004,2,,4,1,3,2,5,,
62,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Education/Schools,Hard,Somewhat liberal or progressive,Graduate or professional degree,65+,Male,Brooklyn,Plan to vote early in-person,Not Ranked,3,2,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,4,2,3,2,3,0.903337129,2,,3,2,,1,,,
342,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Non-binary,Brooklyn,Plan to vote early in-person,Not Ranked,2,Not Ranked,4,1,Not Ranked,3,Not Ranked,Somewhat less likely,Other,4,3,3,2,5,0.685848819,2,,2,,4,1,,3,
244,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,3,Not Ranked,Much more likely,White,3,2,1,4,1,1.278030677,2,,,2,,1,,3,
197,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Education/Schools,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Manhattan,Not sure,Not Ranked,Not Ranked,2,1,3,Not Ranked,Not Ranked,Not Ranked,No change,White,1,2,2,3,1,0.927299755,1,,,2,1,3,,,
167,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Something else (please specify),Easy,Very conservative,"Some college, but no degree",55-64,Male,Brooklyn,Plan to vote early in-person,4,Not Ranked,5,Not Ranked,2,3,1,Not Ranked,No change,Black,3,2,1,2,3,1.296971425,2,4,,5,,2,3,1,
924,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Easy,Somewhat liberal or progressive,Associates or other two-year degree,65+,Male,Queens,Plan to vote early in-person,3,5,Not Ranked,Not Ranked,Not Ranked,4,1,Not Ranked,Much more likely,Hispanic,4,2,1,4,2,1.31035969,2,3,5,,,,4,1,
196,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,COVID-19/coronavirus,Very Hard,Very liberal or progressive,High school graduate,55-64,Female,Queens,Plan to vote early in-person,Not Ranked,5,3,2,Not Ranked,4,1,Not Ranked,Much more likely,Black,3,1,1,4,3,1.546625106,2,,5,3,2,,4,1,
121,Yes,The Democratic party,I will definitely vote,Wrong track,Not familiar at all,Crime,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Plan to vote in-person on June 22,4,Not Ranked,Not Ranked,3,2,1,5,Not Ranked,No change,Black,2,2,2,2,3,0.83307329,1,4,,,3,2,1,5,
683,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Crime,Easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,5,4,2,3,Not Ranked,1,Not Ranked,No change,White,4,1,1,3,1,1.167536442,2,,5,4,2,3,,1,
815,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Transportation,Not sure,Very liberal or progressive,Graduate or professional degree,65+,Male,Staten Island,Plan to vote early in-person,Not Ranked,2,3,1,5,Not Ranked,Not Ranked,Not Ranked,No change,White,4,2,3,5,1,0.476154424,2,,2,3,1,5,,,
243,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Housing,Not sure,Somewhat liberal or progressive,"Some college, but no degree",35-54,Male,Bronx,Plan to vote in-person on June 22,2,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,3,Not Ranked,No change,Hispanic,2,2,1,1,2,0.872989131,1,2,,1,,,,3,
238,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Education/Schools,Very easy,Moderate,High school graduate,65+,Female,Brooklyn,Plan to vote by absentee ballot,Not Ranked,5,4,3,2,1,Not Ranked,Not Ranked,Somewhat more likely,White,4,1,1,2,1,1.195492946,2,,5,4,3,2,1,,
594,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Education/Schools,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote early in-person,Not Ranked,2,4,1,Not Ranked,3,Not Ranked,Not Ranked,No change,White,4,1,2,3,1,0.831163004,2,,2,4,1,,3,,
162,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Bronx,Plan to vote in-person on June 22,Not Ranked,Not Ranked,1,2,3,Not Ranked,Not Ranked,Not Ranked,No change,Black,4,1,1,1,3,1.189190989,2,,,1,2,3,,,
222,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,3,Not Ranked,2,1,5,Not Ranked,Not Ranked,Somewhat more likely,White,4,2,3,2,1,0.780440783,2,,3,,2,1,5,,
409,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Homelessness,Not sure,Very liberal or progressive,Associates or other two-year degree,65+,Male,Brooklyn,Plan to vote by absentee ballot,Not Ranked,Not Ranked,2,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,4,2,1,2,1,1.143439381,2,,,2,1,,,,
456,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Very easy,Very conservative,High school graduate,55-64,Female,Brooklyn,Plan to vote by absentee ballot,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,3,1,1,2,3,1.356014333,2,,,,,1,,,
772,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,COVID-19/coronavirus,Hard,Somewhat liberal or progressive,High school graduate,55-64,Female,Queens,Plan to vote in-person on June 22,5,3,Not Ranked,Not Ranked,Not Ranked,4,1,Not Ranked,Much more likely,White,3,1,1,4,1,1.336211333,2,5,3,,,,4,1,
23,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Plan to vote early in-person,1,Not Ranked,2,3,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,AAPI,2,2,2,2,4,1.048467457,1,1,,2,3,,,,
323,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),65+,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,1,3,Not Ranked,2,Not Ranked,No change,Other,4,1,2,2,5,0.592723843,2,,,,1,3,,2,
194,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Housing,Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,5,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,White,4,1,1,3,1,1.167536442,2,,,,,5,,,
361,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Police reform,Hard,Very liberal or progressive,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote in-person on June 22,3,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,2,Somewhat more likely,White,1,1,3,2,1,0.951791105,1,3,,1,,,,,2
204,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,5,3,4,1,2,Not Ranked,Much more likely,Other,2,1,2,4,5,0.597747232,1,,,5,3,4,1,2,
481,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Easy,Not sure,Associates or other two-year degree,35-54,Female,Brooklyn,Plan to vote early in-person,2,Not Ranked,Not Ranked,4,1,Not Ranked,3,Not Ranked,No change,Black,2,1,1,2,3,1.223492534,1,2,,,4,1,,3,
951,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Police reform,Easy,Not sure,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,Not Ranked,2,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,White,4,1,1,4,1,1.36353972,2,,2,,,1,,,
480,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Homelessness,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Plan to vote early in-person,Not Ranked,4,2,1,5,3,Not Ranked,Not Ranked,Much more likely,Black,3,2,2,2,3,0.923307083,2,,4,2,1,5,3,,
