PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,impact_of_rcv_exp,race,age,other,weight,1,2,3,4,5
980,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Not sure,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Plan to vote early in-person,No change,White,2,1.0,0.796887942,,,,,
711,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Jobs,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote early in-person,Much more likely,AAPI,2,,1.186520404,cAndrewYang,cMayaWiley,cEricAdams,cScottStringer,
40,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Police reform,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote early in-person,No change,AAPI,1,,1.096197551,cMayaWiley,cDianneMorales,,,
117,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very Hard,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Queens,Plan to vote in-person on June 22,Much less likely,Black,2,,1.101034215,cEricAdams,,,,
66,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Homelessness,Not sure,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Manhattan,Plan to vote early in-person,Much more likely,Black,1,5.0,1.073322046,cShaunDonovan,cMayaWiley,cKathrynGarcia,cDianneMorales,
499,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Homelessness,Very easy,Moderate,Associates or other two-year degree,55-64,Female,Brooklyn,Plan to vote in-person on June 22,No change,Black,2,,1.356014333,cEricAdams,cScottStringer,,cKathrynGarcia,cShaunDonovan
302,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Homelessness,Easy,Moderate,Four-year college graduate (bachelors degree),65+,Female,Brooklyn,Plan to vote in-person on June 22,No change,Hispanic,2,,0.855104872,cAndrewYang,cEricAdams,cKathrynGarcia,cScottStringer,cDianneMorales
142,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Housing,Easy,Very conservative,Not sure,65+,Male,Manhattan,Plan to vote in-person on June 22,Much more likely,Other,2,,0.400227123,,,,,cKathrynGarcia
5,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Very easy,Moderate,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Black,1,,0.835080099,cAndrewYang,cMayaWiley,cDianneMorales,cEricAdams,cShaunDonovan
567,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote in-person on June 22,No change,White,2,,0.814504638,cShaunDonovan,,,,
453,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Very easy,Somewhat conservative,"Some college, but no degree",35-54,Male,Brooklyn,,Much less likely,White,1,,1.011014876,cEricAdams,,,,
399,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,No change,Black,1,,0.87099785,cEricAdams,cKathrynGarcia,cAndrewYang,,
514,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Hard,Moderate,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Plan to vote early in-person,Somewhat more likely,AAPI,1,,1.048467457,cAndrewYang,,,,
642,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Something else (please specify),Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Manhattan,,No change,White,2,4.0,1.167536442,cScottStringer,cKathrynGarcia,cMayaWiley,,cShaunDonovan
653,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Very easy,Very liberal or progressive,Associates or other two-year degree,55-64,Male,Manhattan,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,2,4.0,1.099513417,cKathrynGarcia,cEricAdams,cMayaWiley,,cDianneMorales
713,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,No change,Hispanic,1,,0.738392384,cKathrynGarcia,cScottStringer,cEricAdams,cMayaWiley,cDianneMorales
740,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat conservative,Four-year college graduate (bachelors degree),65+,Male,Queens,Plan to vote early in-person,No change,Black,2,5.0,1.074631546,cEricAdams,cKathrynGarcia,,cAndrewYang,
239,Yes,The Democratic party,I will definitely vote,Wrong track,Not familiar at all,Crime,Easy,Very conservative,Graduate or professional degree,35-54,Male,Brooklyn,Plan to vote in-person on June 22,No change,Hispanic,1,,0.693331546,cEricAdams,cKathrynGarcia,,,
569,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Police reform,Easy,Moderate,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote in-person on June 22,No change,Other,1,1.0,0.489537936,,,,,
605,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote in-person on June 22,No change,White,1,,0.702905161,cKathrynGarcia,,cShaunDonovan,cMayaWiley,cScottStringer
372,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Housing,Very easy,Very liberal or progressive,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Black,1,,1.10167006,cMayaWiley,cKathrynGarcia,cDianneMorales,cShaunDonovan,
519,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Something else (please specify),Easy,Very liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Plan to vote in-person on June 22,Much more likely,White,2,,0.796887942,cKathrynGarcia,cShaunDonovan,,cScottStringer,cEricAdams
30,Yes,The Democratic party,I will definitely vote,Right direction,Not sure,Homelessness,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Queens,Plan to vote in-person on June 22,No change,White,2,,1.278030677,cEricAdams,cShaunDonovan,cKathrynGarcia,cDianneMorales,cMayaWiley
371,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Easy,Very liberal or progressive,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote early in-person,No change,Hispanic,1,2.0,0.956309006,cMayaWiley,,cDianneMorales,,
12,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Police reform,Very easy,Very liberal or progressive,First to eleventh grade,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Much more likely,White,1,,1.011014876,cMayaWiley,cScottStringer,,,
662,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Education/Schools,Easy,Moderate,Graduate or professional degree,65+,Female,Manhattan,Plan to vote by absentee ballot,No change,Black,2,,0.922374229,cMayaWiley,cKathrynGarcia,,cShaunDonovan,
454,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Hard,Moderate,Graduate or professional degree,65+,Female,Brooklyn,Plan to vote early in-person,No change,Hispanic,2,,0.819842508,cEricAdams,cShaunDonovan,cAndrewYang,,
170,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Crime,Not sure,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Bronx,Plan to vote in-person on June 22,Much more likely,Black,2,,0.809717446,cMayaWiley,cEricAdams,cScottStringer,,cAndrewYang
896,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Something else (please specify),Very easy,Moderate,Associates or other two-year degree,35-54,Female,Bronx,Not sure,Much more likely,Black,1,,1.051467879,,cMayaWiley,cEricAdams,cAndrewYang,cShaunDonovan
492,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Police reform,Easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,Black,1,,0.87099785,cDianneMorales,cScottStringer,,cMayaWiley,cKathrynGarcia
885,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Plan to vote early in-person,No change,White,2,,1.336211333,cEricAdams,cShaunDonovan,cKathrynGarcia,cScottStringer,cMayaWiley
872,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Staten Island,Plan to vote early in-person,Much more likely,White,2,,0.496634371,cScottStringer,cKathrynGarcia,cMayaWiley,,
305,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,First to eleventh grade,18-34,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,1,,1.340101096,,,,,cDianneMorales
401,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Healthcare,Easy,Moderate,High school graduate,18-34,Male,Brooklyn,Plan to vote early in-person,Somewhat more likely,Black,1,,1.543799385,cMayaWiley,cDianneMorales,cKathrynGarcia,cShaunDonovan,
74,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Crime,Hard,Very conservative,High school graduate,35-54,Female,Manhattan,Plan to vote in-person on June 22,No change,Hispanic,1,,1.037221354,,,cKathrynGarcia,cScottStringer,cEricAdams
565,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,High school graduate,55-64,Female,Manhattan,,No change,White,2,5.0,1.144136399,cMayaWiley,cDianneMorales,cScottStringer,cShaunDonovan,
151,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,COVID-19/coronavirus,Hard,Very liberal or progressive,Associates or other two-year degree,35-54,Male,Bronx,Plan to vote in-person on June 22,Much more likely,Hispanic,1,,0.872989131,cDianneMorales,cMayaWiley,cScottStringer,cShaunDonovan,cEricAdams
965,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Education/Schools,Very Hard,Moderate,High school graduate,35-54,Female,Bronx,Plan to vote in-person on June 22,Somewhat less likely,Hispanic,1,,0.912730806,cEricAdams,cAndrewYang,cMayaWiley,,cScottStringer
102,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Male,Brooklyn,Plan to vote in-person on June 22,Much less likely,Black,1,,1.170219824,cEricAdams,cShaunDonovan,cAndrewYang,cScottStringer,cKathrynGarcia
63,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Something else (please specify),Easy,Moderate,Associates or other two-year degree,55-64,Female,Queens,Not sure,No change,Hispanic,2,,1.342553974,cEricAdams,cKathrynGarcia,cMayaWiley,,cAndrewYang
363,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Transportation,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Plan to vote early in-person,Somewhat more likely,White,1,,0.719736132,cKathrynGarcia,,cScottStringer,cAndrewYang,cEricAdams
544,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Very easy,Moderate,"Some college, but no degree",65+,Male,Manhattan,Plan to vote early in-person,Somewhat more likely,Black,2,,1.292547397,cEricAdams,cAndrewYang,cMayaWiley,,cKathrynGarcia
644,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,18-34,Female,Manhattan,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,1,,0.933945798,cEricAdams,cAndrewYang,,,
531,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Healthcare,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote early in-person,No change,White,1,,0.96951385,cKathrynGarcia,cMayaWiley,cScottStringer,,
496,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Hard,Not sure,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote in-person on June 22,No change,Hispanic,1,,1.062057481,cEricAdams,cKathrynGarcia,cDianneMorales,cShaunDonovan,cAndrewYang
510,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,White,1,,0.752501167,,cAndrewYang,cShaunDonovan,cEricAdams,cKathrynGarcia
881,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Homelessness,Very easy,Very liberal or progressive,Associates or other two-year degree,55-64,Female,Queens,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,2,,1.342553974,cDianneMorales,cShaunDonovan,cScottStringer,cKathrynGarcia,
641,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Jobs,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote early in-person,No change,Hispanic,2,,0.79874644,cKathrynGarcia,cScottStringer,cEricAdams,cMayaWiley,
830,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Police reform,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Staten Island,Plan to vote in-person on June 22,No change,White,1,,0.57930141,cMayaWiley,cKathrynGarcia,cShaunDonovan,cScottStringer,cDianneMorales
96,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Jobs,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Plan to vote early in-person,No change,White,2,1.0,0.797693884,,,,,
581,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Police reform,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote in-person on June 22,No change,Black,1,,1.122183613,cEricAdams,cMayaWiley,cAndrewYang,,
460,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Brooklyn,Plan to vote in-person on June 22,No change,White,2,,1.120522297,cEricAdams,,,,
360,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Somewhat conservative,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,Black,1,,0.835080099,cEricAdams,cMayaWiley,,cAndrewYang,
877,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,High school graduate,65+,Female,Bronx,,No change,Black,2,,1.189190989,cEricAdams,cShaunDonovan,,,
913,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Police reform,Hard,Moderate,"Some college, but no degree",55-64,Female,Bronx,Plan to vote in-person on June 22,No change,Black,2,,1.16535694,cEricAdams,,cShaunDonovan,cMayaWiley,cDianneMorales
