PersonID,age,age_cat,borough,candidate_AndrewYang,candidate_DianneMorales,candidate_EricAdams,candidate_KathrynGarcia,candidate_MayaWiley,candidate_RayMcGuire,candidate_ScottStringer,candidate_ShaunDonovan,candidate_overvote,education,gender,ideo_self_id,impact_of_rcv_exp,method,most_important_issue,other,party_reg,race,rank_limit,rcv_difficulty,rcv_familiarity,registered,right_track,vote_intent,weight
872,2,65+,Staten Island,,,,2,3,,1,,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Much more likely,Plan to vote early in-person,Police reform,,The Democratic party,White,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.496634371
305,1,18-34,Brooklyn,,1,,,,,,,,First to eleventh grade,Male,Moderate,Somewhat more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.340101096
401,1,18-34,Brooklyn,,2,,3,1,,,4,,High school graduate,Male,Moderate,Somewhat more likely,Plan to vote early in-person,Healthcare,,The Democratic party,Black,5,Easy,Very familiar,Yes,Right direction,I will definitely vote,1.543799385
74,1,35-54,Manhattan,,,3,1,,,2,,,High school graduate,Female,Very conservative,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Hard,Not too familiar,Yes,Right direction,I will definitely vote,1.037221354
565,2,55-64,Manhattan,,2,,,1,,3,4,,High school graduate,Female,Very liberal or progressive,No change,,Housing,5.0,The Democratic party,White,5,Easy,Very familiar,Yes,Wrong track,I will definitely vote,1.144136399
151,1,35-54,Bronx,,1,5,,2,,3,4,,Associates or other two-year degree,Male,Very liberal or progressive,Much more likely,Plan to vote in-person on June 22,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Hard,Very familiar,Yes,Wrong track,I will definitely vote,0.872989131
965,1,35-54,Bronx,2,,1,,3,4,5,,,High school graduate,Female,Moderate,Somewhat less likely,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,Hispanic,5,Very Hard,Not too familiar,Yes,Wrong track,I will definitely vote,0.912730806
102,1,35-54,Brooklyn,3,,1,5,,,4,2,,"Some college, but no degree",Male,Moderate,Much less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.170219824
63,2,55-64,Queens,5,,1,2,3,4,,,,Associates or other two-year degree,Female,Moderate,No change,Not sure,Something else (please specify),,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.342553974
363,1,35-54,Brooklyn,4,,5,1,,2,3,,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,Somewhat more likely,Plan to vote early in-person,Transportation,,The Democratic party,White,5,Easy,Very familiar,Yes,Not sure,I will definitely vote,0.719736132
544,2,65+,Manhattan,2,,1,5,3,4,,,,"Some college, but no degree",Male,Moderate,Somewhat more likely,Plan to vote early in-person,Housing,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.292547397
644,1,18-34,Manhattan,2,,1,,,,,,,Graduate or professional degree,Female,Moderate,Somewhat more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.933945798
531,1,18-34,Manhattan,,,,1,2,,3,,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,No change,Plan to vote early in-person,Healthcare,,The Democratic party,White,5,Hard,Moderately familiar,Yes,Wrong track,I will definitely vote,0.96951385
496,1,35-54,Brooklyn,5,3,1,2,,,,4,,"Some college, but no degree",Female,Not sure,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Hard,Very familiar,Yes,Wrong track,I will definitely vote,1.062057481
510,1,35-54,Brooklyn,2,,4,5,,1,,3,,Four-year college graduate (bachelors degree),Female,Moderate,Much more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,0.752501167
881,2,55-64,Queens,,1,,4,,5,3,2,,Associates or other two-year degree,Female,Very liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,Homelessness,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Not sure,I will definitely vote,1.342553974
641,2,65+,Manhattan,,,3,1,4,5,2,,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Plan to vote early in-person,Jobs,,The Democratic party,Hispanic,5,Hard,Moderately familiar,Yes,Right direction,I will definitely vote,0.79874644
830,1,18-34,Staten Island,,5,,2,1,,4,3,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,No change,Plan to vote in-person on June 22,Police reform,,The Democratic party,White,5,Easy,Very familiar,Yes,Not sure,I will definitely vote,0.57930141
96,2,55-64,Brooklyn,,,,,,,,,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Plan to vote early in-person,Jobs,1.0,The Democratic party,White,5,Easy,Not too familiar,Yes,Right direction,I will definitely vote,0.797693884
581,1,18-34,Manhattan,3,,1,,2,,,,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Police reform,,The Democratic party,Black,5,Hard,Not familiar at all,Yes,Right direction,I will definitely vote,1.122183613
460,2,55-64,Brooklyn,,,1,,,,,,,"Some college, but no degree",Male,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,1.120522297
360,1,35-54,Brooklyn,4,,1,,2,3,,,,Graduate or professional degree,Female,Somewhat conservative,Much more likely,Plan to vote in-person on June 22,Police reform,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.835080099
877,2,65+,Bronx,,,1,,,,,2,,High school graduate,Female,Moderate,No change,,Crime,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,1.189190989
913,2,55-64,Bronx,,5,1,,4,2,,3,,"Some college, but no degree",Female,Moderate,No change,Plan to vote in-person on June 22,Police reform,,The Democratic party,Black,5,Hard,Not too familiar,Yes,Right direction,I will definitely vote,1.16535694
739,2,65+,Queens,,,1,4,2,,5,3,,High school graduate,Female,Somewhat conservative,No change,Plan to vote early in-person,Education/Schools,,The Democratic party,Black,5,Not sure,Not too familiar,Yes,Not sure,I will definitely vote,1.578256906
887,2,55-64,Queens,3,,,4,,5,1,2,,Vocational or technical school,Male,Somewhat liberal or progressive,Much less likely,Plan to vote early in-person,Jobs,,The Democratic party,AAPI,5,Easy,Very familiar,Yes,Wrong track,I will definitely vote,1.86175671
647,2,65+,Manhattan,,,2,3,1,,4,5,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Plan to vote by absentee ballot,Something else (please specify),,The Democratic party,White,5,Not sure,Not familiar at all,Yes,Not sure,I will definitely vote,0.831163004
62,2,65+,Brooklyn,,,1,,2,,3,,,Graduate or professional degree,Male,Somewhat liberal or progressive,No change,Plan to vote early in-person,Education/Schools,,The Democratic party,Black,5,Hard,Not familiar at all,Yes,Not sure,I will definitely vote,0.903337129
342,2,65+,Brooklyn,3,,1,4,,5,2,,,Graduate or professional degree,Non-binary,Somewhat liberal or progressive,Somewhat less likely,Plan to vote early in-person,Crime,,The Democratic party,Other,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.685848819
244,2,55-64,Queens,3,,1,,2,,,,,"Some college, but no degree",Male,Somewhat liberal or progressive,Much more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,1.278030677
197,1,18-34,Manhattan,,,3,1,2,,,,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Not sure,Education/Schools,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,0.927299755
167,2,55-64,Brooklyn,1,4,2,,5,,,3,,"Some college, but no degree",Male,Very conservative,No change,Plan to vote early in-person,Something else (please specify),,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.296971425
924,2,65+,Queens,1,3,,,,2,5,4,,Associates or other two-year degree,Male,Somewhat liberal or progressive,Much more likely,Plan to vote early in-person,Crime,,The Democratic party,Hispanic,5,Easy,Very familiar,Yes,Right direction,I will definitely vote,1.31035969
196,2,55-64,Queens,1,,,2,3,,5,4,,High school graduate,Female,Very liberal or progressive,Much more likely,Plan to vote early in-person,COVID-19/coronavirus,,The Democratic party,Black,5,Very Hard,Very familiar,Yes,Right direction,I will definitely vote,1.546625106
121,1,35-54,Brooklyn,5,4,2,3,,,,1,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Hard,Not familiar at all,Yes,Wrong track,I will definitely vote,0.83307329
683,2,65+,Manhattan,1,,3,2,4,,5,,,"Some college, but no degree",Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Not too familiar,Yes,Wrong track,I will definitely vote,1.167536442
815,2,65+,Staten Island,,,5,1,3,4,2,,,Graduate or professional degree,Male,Very liberal or progressive,No change,Plan to vote early in-person,Transportation,,The Democratic party,White,5,Not sure,Very familiar,Yes,Right direction,I will definitely vote,0.476154424
243,1,35-54,Bronx,3,2,,,1,,,,,"Some college, but no degree",Male,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Housing,,The Democratic party,Hispanic,5,Not sure,Not familiar at all,Yes,Not sure,I will definitely vote,0.872989131
238,2,65+,Brooklyn,,,2,3,4,,5,1,,High school graduate,Female,Moderate,Somewhat more likely,Plan to vote by absentee ballot,Education/Schools,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.195492946
594,2,65+,Manhattan,,,,1,4,,2,3,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,No change,Plan to vote early in-person,Education/Schools,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Right direction,I will definitely vote,0.831163004
162,2,65+,Bronx,,,3,2,1,,,,,"Some college, but no degree",Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.189190989
222,2,65+,Brooklyn,,,1,2,,4,3,5,,Graduate or professional degree,Male,Somewhat liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,White,5,Easy,Very familiar,Yes,Wrong track,I will definitely vote,0.780440783
409,2,65+,Brooklyn,,,,1,2,,,,,Associates or other two-year degree,Male,Very liberal or progressive,No change,Plan to vote by absentee ballot,Homelessness,,The Democratic party,White,5,Not sure,Moderately familiar,Yes,Wrong track,I will definitely vote,1.143439381
456,2,55-64,Brooklyn,,,1,,,,,,,High school graduate,Female,Very conservative,No change,Plan to vote by absentee ballot,Housing,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Not sure,I will definitely vote,1.356014333
772,2,55-64,Queens,1,5,,,,2,3,4,,High school graduate,Female,Somewhat liberal or progressive,Much more likely,Plan to vote in-person on June 22,COVID-19/coronavirus,,The Democratic party,White,5,Hard,Not too familiar,Yes,Wrong track,I will definitely vote,1.336211333
23,1,35-54,Brooklyn,,1,,3,2,,,,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Much more likely,Plan to vote early in-person,Housing,,The Democratic party,AAPI,5,Very easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.048467457
323,2,65+,Brooklyn,2,,3,1,,,,,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Other,5,Easy,Very familiar,Yes,Not sure,I will definitely vote,0.592723843
194,2,65+,Manhattan,,,1,,,,,,,"Some college, but no degree",Female,Very liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,White,5,Easy,Not too familiar,Yes,Wrong track,I will definitely vote,1.167536442
361,1,18-34,Brooklyn,,2,,,1,,,,,Graduate or professional degree,Female,Very liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,Police reform,2.0,The Democratic party,White,5,Hard,Very familiar,Yes,Not sure,I will definitely vote,0.951791105
204,1,35-54,Queens,2,,4,3,5,,,1,,Four-year college graduate (bachelors degree),Female,Moderate,Much more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Other,5,Very easy,Moderately familiar,Yes,Not sure,I will definitely vote,0.597747232
481,1,35-54,Brooklyn,3,2,1,4,,5,,,,Associates or other two-year degree,Female,Not sure,No change,Plan to vote early in-person,Police reform,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.223492534
951,2,65+,Queens,,,1,,,,2,,,"Some college, but no degree",Female,Not sure,Somewhat more likely,Plan to vote in-person on June 22,Police reform,,The Democratic party,White,5,Easy,Not too familiar,Yes,Not sure,I will definitely vote,1.36353972
480,2,55-64,Brooklyn,,,5,1,2,,4,3,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Much more likely,Plan to vote early in-person,Homelessness,,The Democratic party,Black,5,Hard,Very familiar,Yes,Right direction,I will definitely vote,0.923307083
958,1,35-54,Bronx,,1,,,,,,,,Not sure,Male,Very liberal or progressive,Much more likely,Not sure,Crime,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.449251113
395,1,18-34,Brooklyn,,1,,,2,,3,,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,No change,Plan to vote early in-person,Police reform,,The Democratic party,Other,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,0.69138541
64,2,65+,Brooklyn,3,,,2,,1,,,,High school graduate,Female,Somewhat conservative,Somewhat less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Very familiar,Yes,Right direction,I will definitely vote,1.383747734
429,1,18-34,Brooklyn,,3,,4,1,,2,,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,Much more likely,Plan to vote in-person on June 22,Housing,5.0,The Democratic party,Black,5,Very Hard,Moderately familiar,Yes,Not sure,I will definitely vote,1.14905415
58,2,55-64,Brooklyn,,,1,2,3,,,,,First to eleventh grade,Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Very easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.177093548
638,1,35-54,Manhattan,5,,1,4,2,,3,,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Very easy,Not too familiar,Yes,Right direction,I will definitely vote,0.738392384
551,2,65+,Manhattan,,3,,2,,,1,4,,Graduate or professional degree,Female,Moderate,Not sure,Plan to vote in-person on June 22,COVID-19/coronavirus,5.0,The Democratic party,White,5,Not sure,Not familiar at all,Yes,Not sure,I will definitely vote,0.796887942
237,1,35-54,Brooklyn,3,,1,,2,,4,,,Four-year college graduate (bachelors degree),Male,Very conservative,Somewhat less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Very familiar,Yes,Wrong track,I will definitely vote,0.83307329
742,1,35-54,Queens,,,5,1,2,,3,4,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,No change,Plan to vote in-person on June 22,Housing,,The Democratic party,White,5,Easy,Very familiar,Yes,Not sure,I will definitely vote,0.820907231
